name	male_count	female_count	overall_count	male_ratio	female_ratio	max_ratio	predominant_gender
van	585.0	65.0	650.0	0.9	0.1	0.9	Male
vana	0.0	36.0	36.0	0.0	1.0	1.0	Female
vance	20.0	0.0	20.0	1.0	0.0	1.0	Male
vanda	0.0	714.0	714.0	0.0	1.0	1.0	Female
vandy	25.0	0.0	25.0	1.0	0.0	1.0	Male
vanesa	0.0	127.0	127.0	0.0	1.0	1.0	Female
vanessa	0.0	80834.0	80834.0	0.0	1.0	1.0	Female
vang	24.0	0.0	24.0	1.0	0.0	1.0	Male
vangelis	29.0	0.0	29.0	1.0	0.0	1.0	Male
vani	0.0	21.0	21.0	0.0	1.0	1.0	Female
vania	86.0	317.0	403.0	0.21339950372208435	0.7866004962779156	0.7866004962779156	Female
vanida	0.0	76.0	76.0	0.0	1.0	1.0	Female
vanille	0.0	1314.0	1314.0	0.0	1.0	1.0	Female
vanina	0.0	3360.0	3360.0	0.0	1.0	1.0	Female
vanissa	0.0	54.0	54.0	0.0	1.0	1.0	Female
vanna	29.0	54.0	83.0	0.3493975903614458	0.6506024096385542	0.6506024096385542	Female
vannak	28.0	0.0	28.0	1.0	0.0	1.0	Male
vannary	0.0	25.0	25.0	0.0	1.0	1.0	Female
vannessa	0.0	140.0	140.0	0.0	1.0	1.0	Female
vanni	28.0	0.0	28.0	1.0	0.0	1.0	Male
vannina	0.0	352.0	352.0	0.0	1.0	1.0	Female
vanny	0.0	43.0	43.0	0.0	1.0	1.0	Female
vany	0.0	26.0	26.0	0.0	1.0	1.0	Female
vanya	0.0	25.0	25.0	0.0	1.0	1.0	Female
vanylle	0.0	41.0	41.0	0.0	1.0	1.0	Female
vanyna	0.0	27.0	27.0	0.0	1.0	1.0	Female
vanéssa	0.0	21.0	21.0	0.0	1.0	1.0	Female
varda	0.0	22.0	22.0	0.0	1.0	1.0	Female
vardan	32.0	0.0	32.0	1.0	0.0	1.0	Male
varinka	0.0	53.0	53.0	0.0	1.0	1.0	Female
varsha	0.0	54.0	54.0	0.0	1.0	1.0	Female
varshan	30.0	0.0	30.0	1.0	0.0	1.0	Male
vartan	105.0	0.0	105.0	1.0	0.0	1.0	Male
varun	55.0	0.0	55.0	1.0	0.0	1.0	Male
varvara	0.0	53.0	53.0	0.0	1.0	1.0	Female
vasanth	22.0	0.0	22.0	1.0	0.0	1.0	Male
vasco	894.0	0.0	894.0	1.0	0.0	1.0	Male
vasil	43.0	0.0	43.0	1.0	0.0	1.0	Male
vasile	232.0	0.0	232.0	1.0	0.0	1.0	Male
vasilije	38.0	0.0	38.0	1.0	0.0	1.0	Male
vasilisa	0.0	24.0	24.0	0.0	1.0	1.0	Female
vasken	44.0	0.0	44.0	1.0	0.0	1.0	Male
vassil	21.0	0.0	21.0	1.0	0.0	1.0	Male
vassili	657.0	0.0	657.0	1.0	0.0	1.0	Male
vassilia	0.0	78.0	78.0	0.0	1.0	1.0	Female
vassiliki	0.0	29.0	29.0	0.0	1.0	1.0	Female
vassilis	43.0	0.0	43.0	1.0	0.0	1.0	Male
vassilissa	0.0	69.0	69.0	0.0	1.0	1.0	Female
vassily	267.0	0.0	267.0	1.0	0.0	1.0	Male
vasthie	0.0	43.0	43.0	0.0	1.0	1.0	Female
vastie	0.0	45.0	45.0	0.0	1.0	1.0	Female
vatea	25.0	0.0	25.0	1.0	0.0	1.0	Male
vathana	24.0	0.0	24.0	1.0	0.0	1.0	Male
vayana	0.0	112.0	112.0	0.0	1.0	1.0	Female
vayanna	0.0	20.0	20.0	0.0	1.0	1.0	Female
vazoumana	38.0	0.0	38.0	1.0	0.0	1.0	Male
vaïana	0.0	241.0	241.0	0.0	1.0	1.0	Female
vaïna	0.0	42.0	42.0	0.0	1.0	1.0	Female
veasna	55.0	0.0	55.0	1.0	0.0	1.0	Male
veda	0.0	57.0	57.0	0.0	1.0	1.0	Female
vedad	38.0	0.0	38.0	1.0	0.0	1.0	Male
vedastine	0.0	20.0	20.0	0.0	1.0	1.0	Female
vedat	156.0	0.0	156.0	1.0	0.0	1.0	Male
vedran	34.0	0.0	34.0	1.0	0.0	1.0	Male
veena	0.0	23.0	23.0	0.0	1.0	1.0	Female
vefa	0.0	21.0	21.0	0.0	1.0	1.0	Female
vega	0.0	72.0	72.0	0.0	1.0	1.0	Female
veia	0.0	22.0	22.0	0.0	1.0	1.0	Female
velat	32.0	0.0	32.0	1.0	0.0	1.0	Male
veli	238.0	0.0	238.0	1.0	0.0	1.0	Male
velia	0.0	106.0	106.0	0.0	1.0	1.0	Female
velina	0.0	75.0	75.0	0.0	1.0	1.0	Female
veljko	39.0	0.0	39.0	1.0	0.0	1.0	Male
velleda	0.0	22.0	22.0	0.0	1.0	1.0	Female
venaig	0.0	25.0	25.0	0.0	1.0	1.0	Female
venance	193.0	124.0	317.0	0.6088328075709779	0.3911671924290221	0.6088328075709779	Male
venancio	30.0	0.0	30.0	1.0	0.0	1.0	Male
venant	262.0	32.0	294.0	0.891156462585034	0.10884353741496598	0.891156462585034	Male
venante	0.0	48.0	48.0	0.0	1.0	1.0	Female
venceslas	318.0	0.0	318.0	1.0	0.0	1.0	Male
venda	0.0	31.0	31.0	0.0	1.0	1.0	Female
vendelin	38.0	0.0	38.0	1.0	0.0	1.0	Male
venera	0.0	31.0	31.0	0.0	1.0	1.0	Female
venerand	31.0	0.0	31.0	1.0	0.0	1.0	Male
veneranda	0.0	20.0	20.0	0.0	1.0	1.0	Female
venerande	0.0	57.0	57.0	0.0	1.0	1.0	Female
venetia	0.0	26.0	26.0	0.0	1.0	1.0	Female
venezia	0.0	32.0	32.0	0.0	1.0	1.0	Female
venice	0.0	22.0	22.0	0.0	1.0	1.0	Female
venicia	0.0	79.0	79.0	0.0	1.0	1.0	Female
venise	0.0	406.0	406.0	0.0	1.0	1.0	Female
venissia	0.0	90.0	90.0	0.0	1.0	1.0	Female
venitia	0.0	52.0	52.0	0.0	1.0	1.0	Female
ventura	29.0	0.0	29.0	1.0	0.0	1.0	Male
venus	0.0	314.0	314.0	0.0	1.0	1.0	Female
venusia	0.0	62.0	62.0	0.0	1.0	1.0	Female
venussia	0.0	25.0	25.0	0.0	1.0	1.0	Female
vera	0.0	1442.0	1442.0	0.0	1.0	1.0	Female
veran	79.0	0.0	79.0	1.0	0.0	1.0	Male
verane	0.0	463.0	463.0	0.0	1.0	1.0	Female
veranne	0.0	44.0	44.0	0.0	1.0	1.0	Female
vered	0.0	22.0	22.0	0.0	1.0	1.0	Female
verena	0.0	328.0	328.0	0.0	1.0	1.0	Female
verene	0.0	147.0	147.0	0.0	1.0	1.0	Female
verginia	0.0	32.0	32.0	0.0	1.0	1.0	Female
verica	0.0	54.0	54.0	0.0	1.0	1.0	Female
verina	0.0	25.0	25.0	0.0	1.0	1.0	Female
verlaine	21.0	58.0	79.0	0.26582278481012656	0.7341772151898734	0.7341772151898734	Female
vernon	53.0	0.0	53.0	1.0	0.0	1.0	Male
vero	0.0	20.0	20.0	0.0	1.0	1.0	Female
veron	26.0	0.0	26.0	1.0	0.0	1.0	Male
verona	0.0	36.0	36.0	0.0	1.0	1.0	Female
verone	22.0	22.0	44.0	0.5	0.5	0.5	Female
veronica	0.0	980.0	980.0	0.0	1.0	1.0	Female
veronika	0.0	356.0	356.0	0.0	1.0	1.0	Female
veroniqua	0.0	30.0	30.0	0.0	1.0	1.0	Female
veronique	0.0	103.0	103.0	0.0	1.0	1.0	Female
vesile	0.0	24.0	24.0	0.0	1.0	1.0	Female
vesna	0.0	505.0	505.0	0.0	1.0	1.0	Female
vetea	66.0	0.0	66.0	1.0	0.0	1.0	Male
veysel	121.0	0.0	121.0	1.0	0.0	1.0	Male
vi	25.0	24.0	49.0	0.5102040816326531	0.4897959183673469	0.5102040816326531	Male
viana	0.0	48.0	48.0	0.0	1.0	1.0	Female
viane	0.0	21.0	21.0	0.0	1.0	1.0	Female
vianette	0.0	34.0	34.0	0.0	1.0	1.0	Female
vianey	126.0	0.0	126.0	1.0	0.0	1.0	Male
vianne	0.0	28.0	28.0	0.0	1.0	1.0	Female
viannette	0.0	33.0	33.0	0.0	1.0	1.0	Female
vianney	4936.0	0.0	4936.0	1.0	0.0	1.0	Male
vibol	25.0	0.0	25.0	1.0	0.0	1.0	Male
vic	32.0	78.0	110.0	0.2909090909090909	0.7090909090909091	0.7090909090909091	Female
vicenta	0.0	321.0	321.0	0.0	1.0	1.0	Female
vicente	1312.0	43.0	1355.0	0.9682656826568266	0.03173431734317343	0.9682656826568266	Male
vicenzo	333.0	0.0	333.0	1.0	0.0	1.0	Male
vichenzo	37.0	0.0	37.0	1.0	0.0	1.0	Male
vick	40.0	46.0	86.0	0.46511627906976744	0.5348837209302325	0.5348837209302325	Female
vicken	42.0	0.0	42.0	1.0	0.0	1.0	Male
vicki	0.0	95.0	95.0	0.0	1.0	1.0	Female
vickie	0.0	476.0	476.0	0.0	1.0	1.0	Female
vicktor	22.0	0.0	22.0	1.0	0.0	1.0	Male
vicktoria	0.0	25.0	25.0	0.0	1.0	1.0	Female
vicky	122.0	2315.0	2437.0	0.050061551087402546	0.9499384489125975	0.9499384489125975	Female
victoire	158.0	30750.0	30908.0	0.0051119451274750875	0.994888054872525	0.994888054872525	Female
victor	134023.0	129.0	134152.0	0.9990384041982229	0.0009615958017770887	0.9990384041982229	Male
victor-alexandre	29.0	0.0	29.0	1.0	0.0	1.0	Male
victor-emmanuel	231.0	0.0	231.0	1.0	0.0	1.0	Male
victor-manuel	140.0	0.0	140.0	1.0	0.0	1.0	Male
victoria	0.0	45062.0	45062.0	0.0	1.0	1.0	Female
victoria-lynn	0.0	43.0	43.0	0.0	1.0	1.0	Female
victoria-marie	0.0	20.0	20.0	0.0	1.0	1.0	Female
victorian	27.0	0.0	27.0	1.0	0.0	1.0	Male
victoriana	0.0	29.0	29.0	0.0	1.0	1.0	Female
victoriane	0.0	62.0	62.0	0.0	1.0	1.0	Female
victoriano	119.0	0.0	119.0	1.0	0.0	1.0	Male
victorien	4935.0	21.0	4956.0	0.9957627118644068	0.00423728813559322	0.9957627118644068	Male
victorienne	0.0	53.0	53.0	0.0	1.0	1.0	Female
victorin	1936.0	0.0	1936.0	1.0	0.0	1.0	Male
victorina	0.0	80.0	80.0	0.0	1.0	1.0	Female
victorine	26.0	17918.0	17944.0	0.0014489522960321	0.9985510477039679	0.9985510477039679	Female
victorino	46.0	0.0	46.0	1.0	0.0	1.0	Male
victorio	268.0	0.0	268.0	1.0	0.0	1.0	Male
victorius	118.0	0.0	118.0	1.0	0.0	1.0	Male
victory	37.0	140.0	177.0	0.20903954802259886	0.7909604519774012	0.7909604519774012	Female
victorya	0.0	166.0	166.0	0.0	1.0	1.0	Female
vida	0.0	82.0	82.0	0.0	1.0	1.0	Female
vidal	161.0	0.0	161.0	1.0	0.0	1.0	Male
vidian	40.0	0.0	40.0	1.0	0.0	1.0	Male
vidjay	38.0	0.0	38.0	1.0	0.0	1.0	Male
vidya	0.0	58.0	58.0	0.0	1.0	1.0	Female
vienna	0.0	20.0	20.0	0.0	1.0	1.0	Female
viera	0.0	23.0	23.0	0.0	1.0	1.0	Female
viet	127.0	0.0	127.0	1.0	0.0	1.0	Male
viggo	409.0	0.0	409.0	1.0	0.0	1.0	Male
vignesh	25.0	0.0	25.0	1.0	0.0	1.0	Male
vigo	66.0	0.0	66.0	1.0	0.0	1.0	Male
vihaan	62.0	0.0	62.0	1.0	0.0	1.0	Male
vijay	126.0	0.0	126.0	1.0	0.0	1.0	Male
vijaya	0.0	23.0	23.0	0.0	1.0	1.0	Female
vika	0.0	24.0	24.0	0.0	1.0	1.0	Female
vikash	48.0	0.0	48.0	1.0	0.0	1.0	Male
viken	109.0	0.0	109.0	1.0	0.0	1.0	Male
viki	0.0	45.0	45.0	0.0	1.0	1.0	Female
vikie	0.0	32.0	32.0	0.0	1.0	1.0	Female
viknesh	21.0	0.0	21.0	1.0	0.0	1.0	Male
vikram	46.0	0.0	46.0	1.0	0.0	1.0	Male
viktor	1764.0	0.0	1764.0	1.0	0.0	1.0	Male
viktoria	0.0	638.0	638.0	0.0	1.0	1.0	Female
viktorija	0.0	24.0	24.0	0.0	1.0	1.0	Female
viky	0.0	54.0	54.0	0.0	1.0	1.0	Female
vilayphone	0.0	21.0	21.0	0.0	1.0	1.0	Female
vildan	0.0	116.0	116.0	0.0	1.0	1.0	Female
vilfrid	46.0	0.0	46.0	1.0	0.0	1.0	Male
villars	40.0	0.0	40.0	1.0	0.0	1.0	Male
villiam	68.0	0.0	68.0	1.0	0.0	1.0	Male
villy	73.0	0.0	73.0	1.0	0.0	1.0	Male
vilma	0.0	331.0	331.0	0.0	1.0	1.0	Female
vimala	0.0	29.0	29.0	0.0	1.0	1.0	Female
vina	0.0	48.0	48.0	0.0	1.0	1.0	Female
vinca	0.0	71.0	71.0	0.0	1.0	1.0	Female
vince	606.0	0.0	606.0	1.0	0.0	1.0	Male
vincence	0.0	48.0	48.0	0.0	1.0	1.0	Female
vincenette	0.0	66.0	66.0	0.0	1.0	1.0	Female
vincenne	0.0	90.0	90.0	0.0	1.0	1.0	Female
vincent	232522.0	377.0	232899.0	0.9983812725687959	0.001618727431204084	0.9983812725687959	Male
vincent-marie	24.0	0.0	24.0	1.0	0.0	1.0	Male
vincent-xavier	26.0	0.0	26.0	1.0	0.0	1.0	Male
vincenta	0.0	50.0	50.0	0.0	1.0	1.0	Female
vincente	155.0	1714.0	1869.0	0.08293204922418405	0.9170679507758159	0.9170679507758159	Female
vincentine	0.0	154.0	154.0	0.0	1.0	1.0	Female
vincenza	0.0	454.0	454.0	0.0	1.0	1.0	Female
vincenzina	0.0	86.0	86.0	0.0	1.0	1.0	Female
vincenzo	2482.0	0.0	2482.0	1.0	0.0	1.0	Male
vinceslas	23.0	0.0	23.0	1.0	0.0	1.0	Male
vinchenzo	33.0	0.0	33.0	1.0	0.0	1.0	Male
vinciane	0.0	1865.0	1865.0	0.0	1.0	1.0	Female
vincianne	0.0	177.0	177.0	0.0	1.0	1.0	Female
vincienne	0.0	76.0	76.0	0.0	1.0	1.0	Female
vincilia	0.0	69.0	69.0	0.0	1.0	1.0	Female
vincillia	0.0	23.0	23.0	0.0	1.0	1.0	Female
vincine	0.0	217.0	217.0	0.0	1.0	1.0	Female
vinh	173.0	0.0	173.0	1.0	0.0	1.0	Male
vini	33.0	0.0	33.0	1.0	0.0	1.0	Male
vinicio	39.0	0.0	39.0	1.0	0.0	1.0	Male
vinicius	56.0	0.0	56.0	1.0	0.0	1.0	Male
vinnie	25.0	0.0	25.0	1.0	0.0	1.0	Male
vinny	181.0	0.0	181.0	1.0	0.0	1.0	Male
vinoc	22.0	0.0	22.0	1.0	0.0	1.0	Male
vinod	20.0	0.0	20.0	1.0	0.0	1.0	Male
vinoth	57.0	0.0	57.0	1.0	0.0	1.0	Male
viny	117.0	0.0	117.0	1.0	0.0	1.0	Male
viola	0.0	124.0	124.0	0.0	1.0	1.0	Female
violaine	0.0	8175.0	8175.0	0.0	1.0	1.0	Female
violanda	0.0	27.0	27.0	0.0	1.0	1.0	Female
violene	0.0	284.0	284.0	0.0	1.0	1.0	Female
violet	0.0	28.0	28.0	0.0	1.0	1.0	Female
violeta	0.0	350.0	350.0	0.0	1.0	1.0	Female
violetta	0.0	891.0	891.0	0.0	1.0	1.0	Female
violette	0.0	23760.0	23760.0	0.0	1.0	1.0	Female
violine	0.0	136.0	136.0	0.0	1.0	1.0	Female
viollette	0.0	25.0	25.0	0.0	1.0	1.0	Female
violène	0.0	73.0	73.0	0.0	1.0	1.0	Female
viona	0.0	25.0	25.0	0.0	1.0	1.0	Female
virak	39.0	0.0	39.0	1.0	0.0	1.0	Male
viraman	0.0	27.0	27.0	0.0	1.0	1.0	Female
virapin	21.0	0.0	21.0	1.0	0.0	1.0	Male
virassamy	21.0	0.0	21.0	1.0	0.0	1.0	Male
vireak	26.0	0.0	26.0	1.0	0.0	1.0	Male
virgil	2094.0	0.0	2094.0	1.0	0.0	1.0	Male
virgile	8364.0	55.0	8419.0	0.9934671576196697	0.006532842380330205	0.9934671576196697	Male
virgilia	0.0	81.0	81.0	0.0	1.0	1.0	Female
virgilio	185.0	0.0	185.0	1.0	0.0	1.0	Male
virgina	0.0	315.0	315.0	0.0	1.0	1.0	Female
virgine	0.0	48.0	48.0	0.0	1.0	1.0	Female
virginia	0.0	2713.0	2713.0	0.0	1.0	1.0	Female
virginie	125.0	171500.0	171625.0	0.0007283321194464676	0.9992716678805535	0.9992716678805535	Female
virginien	37.0	0.0	37.0	1.0	0.0	1.0	Male
virginio	90.0	0.0	90.0	1.0	0.0	1.0	Male
virginy	0.0	92.0	92.0	0.0	1.0	1.0	Female
virgyl	43.0	0.0	43.0	1.0	0.0	1.0	Male
viriato	28.0	0.0	28.0	1.0	0.0	1.0	Male
viridiana	0.0	161.0	161.0	0.0	1.0	1.0	Female
virna	0.0	117.0	117.0	0.0	1.0	1.0	Female
virtudes	0.0	31.0	31.0	0.0	1.0	1.0	Female
vishal	66.0	0.0	66.0	1.0	0.0	1.0	Male
vishnou	33.0	0.0	33.0	1.0	0.0	1.0	Male
vishnu	25.0	0.0	25.0	1.0	0.0	1.0	Male
vishva	30.0	0.0	30.0	1.0	0.0	1.0	Male
vishwa	23.0	0.0	23.0	1.0	0.0	1.0	Male
visitation	0.0	31.0	31.0	0.0	1.0	1.0	Female
vita	0.0	168.0	168.0	0.0	1.0	1.0	Female
vital	2302.0	0.0	2302.0	1.0	0.0	1.0	Male
vitali	171.0	0.0	171.0	1.0	0.0	1.0	Male
vitalia	0.0	23.0	23.0	0.0	1.0	1.0	Female
vitalie	0.0	166.0	166.0	0.0	1.0	1.0	Female
vitalien	62.0	0.0	62.0	1.0	0.0	1.0	Male
vitalina	0.0	37.0	37.0	0.0	1.0	1.0	Female
vitaline	0.0	585.0	585.0	0.0	1.0	1.0	Female
vitalis	84.0	0.0	84.0	1.0	0.0	1.0	Male
vitaly	132.0	0.0	132.0	1.0	0.0	1.0	Male
vitchenzo	23.0	0.0	23.0	1.0	0.0	1.0	Male
vithuran	26.0	0.0	26.0	1.0	0.0	1.0	Male
vithusan	36.0	0.0	36.0	1.0	0.0	1.0	Male
vithusha	0.0	27.0	27.0	0.0	1.0	1.0	Female
vithushan	45.0	0.0	45.0	1.0	0.0	1.0	Male
vitina	0.0	20.0	20.0	0.0	1.0	1.0	Female
vito	986.0	0.0	986.0	1.0	0.0	1.0	Male
vitor	287.0	0.0	287.0	1.0	0.0	1.0	Male
vitoria	0.0	293.0	293.0	0.0	1.0	1.0	Female
vitto	49.0	0.0	49.0	1.0	0.0	1.0	Male
vittore	23.0	0.0	23.0	1.0	0.0	1.0	Male
vittoria	0.0	729.0	729.0	0.0	1.0	1.0	Female
vittorio	670.0	0.0	670.0	1.0	0.0	1.0	Male
vitus	22.0	0.0	22.0	1.0	0.0	1.0	Male
vivaan	23.0	0.0	23.0	1.0	0.0	1.0	Male
vivant	24.0	0.0	24.0	1.0	0.0	1.0	Male
vivek	35.0	0.0	35.0	1.0	0.0	1.0	Male
vivette	0.0	269.0	269.0	0.0	1.0	1.0	Female
vivian	1989.0	69.0	2058.0	0.9664723032069971	0.033527696793002916	0.9664723032069971	Male
viviana	0.0	211.0	211.0	0.0	1.0	1.0	Female
viviane	0.0	52904.0	52904.0	0.0	1.0	1.0	Female
vivianne	0.0	1605.0	1605.0	0.0	1.0	1.0	Female
vivien	9580.0	31.0	9611.0	0.9967745291853085	0.0032254708146914994	0.9967745291853085	Male
vivienne	0.0	1650.0	1650.0	0.0	1.0	1.0	Female
vivier	22.0	0.0	22.0	1.0	0.0	1.0	Male
viyan	0.0	30.0	30.0	0.0	1.0	1.0	Female
vlad	445.0	0.0	445.0	1.0	0.0	1.0	Male
vlada	0.0	24.0	24.0	0.0	1.0	1.0	Female
vladan	90.0	0.0	90.0	1.0	0.0	1.0	Male
vladia	0.0	37.0	37.0	0.0	1.0	1.0	Female
vladimir	2831.0	0.0	2831.0	1.0	0.0	1.0	Male
vladislas	101.0	0.0	101.0	1.0	0.0	1.0	Male
vladislav	160.0	0.0	160.0	1.0	0.0	1.0	Male
vladislava	0.0	20.0	20.0	0.0	1.0	1.0	Female
vladislaw	37.0	0.0	37.0	1.0	0.0	1.0	Male
vlado	26.0	0.0	26.0	1.0	0.0	1.0	Male
vlady	26.0	0.0	26.0	1.0	0.0	1.0	Male
vlasta	0.0	44.0	44.0	0.0	1.0	1.0	Female
vlera	0.0	38.0	38.0	0.0	1.0	1.0	Female
vlora	0.0	22.0	22.0	0.0	1.0	1.0	Female
volana	0.0	20.0	20.0	0.0	1.0	1.0	Female
volcy	43.0	0.0	43.0	1.0	0.0	1.0	Male
voldi	24.0	0.0	24.0	1.0	0.0	1.0	Male
volkan	652.0	0.0	652.0	1.0	0.0	1.0	Male
volker	60.0	0.0	60.0	1.0	0.0	1.0	Male
volny	20.0	0.0	20.0	1.0	0.0	1.0	Male
volodia	218.0	0.0	218.0	1.0	0.0	1.0	Male
voltaire	612.0	0.0	612.0	1.0	0.0	1.0	Male
vonnick	0.0	24.0	24.0	0.0	1.0	1.0	Female
vonny	0.0	20.0	20.0	0.0	1.0	1.0	Female
vrej	24.0	0.0	24.0	1.0	0.0	1.0	Male
vu	82.0	36.0	118.0	0.6949152542372882	0.3050847457627119	0.6949152542372882	Male
vuk	78.0	0.0	78.0	1.0	0.0	1.0	Male
vural	35.0	0.0	35.0	1.0	0.0	1.0	Male
vuthy	21.0	0.0	21.0	1.0	0.0	1.0	Male
vy	0.0	25.0	25.0	0.0	1.0	1.0	Female
vyctoria	0.0	21.0	21.0	0.0	1.0	1.0	Female
vynce	76.0	0.0	76.0	1.0	0.0	1.0	Male
vyns	42.0	0.0	42.0	1.0	0.0	1.0	Male
vénicia	0.0	24.0	24.0	0.0	1.0	1.0	Female
vénissia	0.0	24.0	24.0	0.0	1.0	1.0	Female
vénus	0.0	70.0	70.0	0.0	1.0	1.0	Female
véra	0.0	179.0	179.0	0.0	1.0	1.0	Female
vérane	0.0	96.0	96.0	0.0	1.0	1.0	Female
véronica	0.0	159.0	159.0	0.0	1.0	1.0	Female
véronika	0.0	49.0	49.0	0.0	1.0	1.0	Female
véronique	181.0	235707.0	235888.0	0.0007673133012277012	0.9992326866987723	0.9992326866987723	Female
véronique-marie	0.0	22.0	22.0	0.0	1.0	1.0	Female
vérène	0.0	29.0	29.0	0.0	1.0	1.0	Female
véréna	0.0	51.0	51.0	0.0	1.0	1.0	Female
wa'il	42.0	0.0	42.0	1.0	0.0	1.0	Male
waad	0.0	25.0	25.0	0.0	1.0	1.0	Female
wacil	327.0	0.0	327.0	1.0	0.0	1.0	Male
wacila	0.0	113.0	113.0	0.0	1.0	1.0	Female
wacim	200.0	0.0	200.0	1.0	0.0	1.0	Male
wacime	21.0	0.0	21.0	1.0	0.0	1.0	Male
waclaw	153.0	0.0	153.0	1.0	0.0	1.0	Male
wade	53.0	0.0	53.0	1.0	0.0	1.0	Male
wadi	101.0	0.0	101.0	1.0	0.0	1.0	Male
wadia	0.0	24.0	24.0	0.0	1.0	1.0	Female
wadie	70.0	0.0	70.0	1.0	0.0	1.0	Male
wadih	67.0	0.0	67.0	1.0	0.0	1.0	Male
wadii	20.0	0.0	20.0	1.0	0.0	1.0	Male
wadir	25.0	0.0	25.0	1.0	0.0	1.0	Male
wadislas	47.0	0.0	47.0	1.0	0.0	1.0	Male
wadislaw	42.0	0.0	42.0	1.0	0.0	1.0	Male
wadislawa	0.0	31.0	31.0	0.0	1.0	1.0	Female
wady	25.0	0.0	25.0	1.0	0.0	1.0	Male
wadyslaw	21.0	0.0	21.0	1.0	0.0	1.0	Male
wadyslawa	0.0	20.0	20.0	0.0	1.0	1.0	Female
wael	4135.0	0.0	4135.0	1.0	0.0	1.0	Male
wafa	0.0	1551.0	1551.0	0.0	1.0	1.0	Female
wafaa	0.0	531.0	531.0	0.0	1.0	1.0	Female
wafae	0.0	242.0	242.0	0.0	1.0	1.0	Female
wafah	0.0	28.0	28.0	0.0	1.0	1.0	Female
waffa	0.0	82.0	82.0	0.0	1.0	1.0	Female
wafi	46.0	0.0	46.0	1.0	0.0	1.0	Male
wafia	0.0	58.0	58.0	0.0	1.0	1.0	Female
wafik	49.0	0.0	49.0	1.0	0.0	1.0	Male
wagner	31.0	0.0	31.0	1.0	0.0	1.0	Male
wagui	0.0	26.0	26.0	0.0	1.0	1.0	Female
wahab	86.0	0.0	86.0	1.0	0.0	1.0	Male
wahbi	113.0	0.0	113.0	1.0	0.0	1.0	Male
waheb	45.0	0.0	45.0	1.0	0.0	1.0	Male
wahel	114.0	0.0	114.0	1.0	0.0	1.0	Male
wahib	606.0	0.0	606.0	1.0	0.0	1.0	Male
wahiba	0.0	648.0	648.0	0.0	1.0	1.0	Female
wahid	792.0	0.0	792.0	1.0	0.0	1.0	Male
wahida	0.0	133.0	133.0	0.0	1.0	1.0	Female
wahil	769.0	0.0	769.0	1.0	0.0	1.0	Male
wahyl	35.0	0.0	35.0	1.0	0.0	1.0	Male
wahïl	39.0	0.0	39.0	1.0	0.0	1.0	Male
waiba	0.0	23.0	23.0	0.0	1.0	1.0	Female
wail	1008.0	0.0	1008.0	1.0	0.0	1.0	Male
waile	38.0	0.0	38.0	1.0	0.0	1.0	Male
waina	0.0	25.0	25.0	0.0	1.0	1.0	Female
wais	20.0	0.0	20.0	1.0	0.0	1.0	Male
wajdi	297.0	0.0	297.0	1.0	0.0	1.0	Male
wajid	34.0	0.0	34.0	1.0	0.0	1.0	Male
wajih	73.0	0.0	73.0	1.0	0.0	1.0	Male
wajiha	0.0	20.0	20.0	0.0	1.0	1.0	Female
wakil	233.0	0.0	233.0	1.0	0.0	1.0	Male
wala	0.0	46.0	46.0	0.0	1.0	1.0	Female
walaa	0.0	47.0	47.0	0.0	1.0	1.0	Female
walae	0.0	36.0	36.0	0.0	1.0	1.0	Female
walburga	0.0	25.0	25.0	0.0	1.0	1.0	Female
waldeck	74.0	0.0	74.0	1.0	0.0	1.0	Male
waldemar	260.0	0.0	260.0	1.0	0.0	1.0	Male
walden	24.0	0.0	24.0	1.0	0.0	1.0	Male
waldo	32.0	0.0	32.0	1.0	0.0	1.0	Male
waldy	20.0	0.0	20.0	1.0	0.0	1.0	Male
waleed	61.0	0.0	61.0	1.0	0.0	1.0	Male
walfroy	28.0	0.0	28.0	1.0	0.0	1.0	Male
wali	227.0	0.0	227.0	1.0	0.0	1.0	Male
walia	0.0	24.0	24.0	0.0	1.0	1.0	Female
walid	12239.0	0.0	12239.0	1.0	0.0	1.0	Male
walida	0.0	32.0	32.0	0.0	1.0	1.0	Female
walide	154.0	0.0	154.0	1.0	0.0	1.0	Male
walig	22.0	0.0	22.0	1.0	0.0	1.0	Male
walim	81.0	0.0	81.0	1.0	0.0	1.0	Male
walis	26.0	0.0	26.0	1.0	0.0	1.0	Male
waliya	0.0	211.0	211.0	0.0	1.0	1.0	Female
waliyah	0.0	32.0	32.0	0.0	1.0	1.0	Female
walker	42.0	0.0	42.0	1.0	0.0	1.0	Male
wallace	211.0	0.0	211.0	1.0	0.0	1.0	Male
wallas	41.0	0.0	41.0	1.0	0.0	1.0	Male
wallen	20.0	95.0	115.0	0.17391304347826086	0.8260869565217391	0.8260869565217391	Female
wallerand	147.0	0.0	147.0	1.0	0.0	1.0	Male
wallid	192.0	0.0	192.0	1.0	0.0	1.0	Male
wallis	79.0	118.0	197.0	0.4010152284263959	0.5989847715736041	0.5989847715736041	Female
wally	286.0	80.0	366.0	0.7814207650273224	0.2185792349726776	0.7814207650273224	Male
wallyd	25.0	0.0	25.0	1.0	0.0	1.0	Male
wallys	30.0	34.0	64.0	0.46875	0.53125	0.53125	Female
